Price,Levy,Manufacturer,Category,Leather interior,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags,Turbo,Age,Category_encoded,GearBox_encoded,Manufacturer_encoded,Drive_4x4,Drive_Front,Drive_Rear
16599,836.0,HYUNDAI,Sedan,1,2.0,209254,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
18817,777.0,TOYOTA,Sedan,1,2.5,104686,4.0,Tiptronic,Front,10,0,11,3,4,3,False,True,False
43880,900.0,JEEP,Jeep,1,2.4,40715,4.0,Automatic,Front,4,0,10,7,3,5,False,True,False
7213,924.0,TOYOTA,Jeep,1,2.7,108398,4.0,Automatic,4x4,12,0,14,7,3,3,True,False,False
5018,779.0,TOYOTA,Sedan,1,2.5,190549,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
16900,502.0,TOYOTA,Hatchback,1,1.5,103017,4.0,Automatic,Front,4,0,12,2,3,3,False,True,False
21012,781.0,TOYOTA,Sedan,1,2.5,84000,4.0,Tiptronic,Front,12,0,13,3,4,3,False,True,False
25889,528.0,HYUNDAI,Sedan,1,1.6,106724,4.0,Automatic,Front,4,0,11,3,3,4,False,True,False
21326,353.0,TOYOTA,Hatchback,0,1.8,198400,4.0,Variator,Front,6,0,10,2,2,3,False,True,False
21326,781.0,TOYOTA,Sedan,1,2.5,90000,4.0,Tiptronic,Front,0,0,13,3,4,3,False,True,False
13799,915.0,BMW,Jeep,1,3.0,230942,6.0,Automatic,4x4,12,0,11,7,3,3,True,False,False
18000,1552.0,TOYOTA,Minivan,0,1.5,0,4.0,Automatic,Front,2,0,10,9,3,3,False,True,False
27654,629.0,HYUNDAI,Sedan,1,1.6,100247,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
13946,502.0,TOYOTA,Hatchback,1,1.5,113400,4.0,Automatic,Front,4,0,12,2,3,3,False,True,False
43905,1249.0,TOYOTA,Jeep,0,2.5,28800,4.0,Tiptronic,4x4,16,0,8,7,4,3,True,False,False
6000,765.0,MITSUBISHI,Sedan,0,2.0,81000,4.0,Automatic,Front,8,0,23,3,3,2,False,True,False
5802,1055.0,MERCEDES-BENZ,Sedan,1,3.5,107800,6.0,Automatic,Rear,12,0,12,3,3,3,False,False,True
7213,691.0,HONDA,Hatchback,0,1.3,198000,4.0,Variator,Front,2,0,21,2,2,2,False,True,False
29087,694.0,CHEVROLET,Jeep,1,2.2,120309,4.0,Automatic,Front,4,0,11,7,3,3,False,True,False
19121,531.0,HYUNDAI,Sedan,1,1.6,180000,4.0,Automatic,Front,4,0,13,3,3,4,False,True,False
9722,765.0,HYUNDAI,Sedan,1,2.0,271695,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
22266,919.0,MITSUBISHI,Jeep,1,3.0,208000,6.0,Automatic,4x4,2,0,21,7,3,2,True,False,False
10036,891.0,HYUNDAI,Sedan,1,2.0,354569,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
18503,586.0,TOYOTA,Hatchback,0,1.8,100000,4.0,Variator,Front,8,0,14,2,2,3,False,True,False
14113,1054.0,MERCEDES-BENZ,Minivan,0,2.2,0,4.0,Manual,Rear,4,1,20,9,1,3,False,False,True
14069,687.0,HYUNDAI,Sedan,1,1.6,112417,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
8311,502.0,HONDA,Sedan,1,1.5,144872,4.0,Automatic,Front,0,0,12,3,3,2,False,True,False
17876,751.0,KIA,Sedan,1,2.4,146000,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
6899,1438.0,OPEL,Goods wagon,0,1.7,11111,4.0,Manual,Front,2,1,24,1,1,1,False,True,False
14583,586.0,SCION,Hatchback,0,1.8,98000,4.0,Tiptronic,Front,8,0,16,2,4,3,False,True,False
33243,639.0,HYUNDAI,Jeep,1,2.0,172137,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
8154,642.0,FORD,Sedan,0,2.0,111284,4.0,Automatic,Front,12,0,13,3,3,3,False,True,False
18503,586.0,TOYOTA,Sedan,0,1.8,13000,4.0,Automatic,Front,4,0,5,3,3,3,False,True,False
12544,1528.0,FORD,Microbus,0,2.4,0,4.0,Manual,Rear,2,1,25,5,1,3,False,False,True
12858,893.0,HYUNDAI,Sedan,1,1.6,250000,4.0,Manual,Front,8,1,17,3,1,4,False,True,False
11450,501.0,TOYOTA,Hatchback,1,1.5,133000,4.0,Automatic,Front,4,0,11,2,3,3,False,True,False
12000,761.0,TOYOTA,Sedan,1,1.8,239179,4.0,Automatic,Front,12,0,15,3,3,3,False,True,False
8154,552.0,NISSAN,Hatchback,0,1.5,178000,4.0,Automatic,Front,4,0,20,2,3,2,False,True,False
21953,919.0,BMW,Jeep,1,3.0,155087,6.0,Tiptronic,4x4,12,0,21,7,4,3,True,False,False
26180,831.0,JEEP,Jeep,1,2.4,129776,4.0,Automatic,Front,4,0,14,7,3,5,False,True,False
11290,586.0,HYUNDAI,Sedan,0,1.8,204000,4.0,Tiptronic,Front,10,0,13,3,4,4,False,True,False
21012,1077.0,TOYOTA,Jeep,1,2.0,19834,4.0,Automatic,Front,12,0,6,7,3,3,False,True,False
21012,765.0,FORD,Sedan,0,2.0,0,4.0,Automatic,Front,8,0,10,3,3,3,False,True,False
16778,1024.0,HYUNDAI,Minivan,1,2.5,77102,4.0,Automatic,Front,4,0,15,9,3,4,False,True,False
45928,880.0,SSANGYONG,Jeep,1,1.6,22918,4.0,Automatic,Front,4,0,7,7,3,5,False,True,False
15367,779.0,FORD,Sedan,1,2.5,312000,4.0,Automatic,Front,6,0,16,3,3,3,False,True,False
5645,861.0,NISSAN,Hatchback,1,1.2,127000,4.0,Automatic,Front,6,0,22,2,3,2,False,True,False
12231,1280.0,SUBARU,Universal,1,2.0,137000,4.0,Tiptronic,4x4,8,1,20,6,4,2,True,False,False
10036,552.0,TOYOTA,Hatchback,0,1.5,170000,4.0,Automatic,Front,4,0,20,2,3,3,False,True,False
17942,583.0,HYUNDAI,Sedan,1,1.6,141881,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
17249,584.0,VOLKSWAGEN,Sedan,1,1.8,96000,4.0,Tiptronic,Front,4,1,11,3,4,2,False,True,False
21953,862.0,HYUNDAI,Minivan,1,2.5,102000,4.0,Automatic,Rear,2,1,18,9,3,4,False,False,True
17158,836.0,HYUNDAI,Sedan,1,2.0,173856,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
12858,691.0,HONDA,Hatchback,0,1.3,145600,4.0,Variator,Front,6,0,15,2,2,2,False,True,False
7213,919.0,BMW,Jeep,1,3.0,274098,6.0,Automatic,4x4,0,0,13,7,3,3,True,False,False
45787,1017.0,MERCEDES-BENZ,Jeep,1,2.0,44995,4.0,Automatic,4x4,0,0,8,7,3,3,True,False,False
42337,779.0,TOYOTA,Sedan,1,2.5,51543,4.0,Tiptronic,Front,12,0,12,3,4,3,False,True,False
20698,779.0,TOYOTA,Sedan,1,2.5,102000,4.0,Tiptronic,Front,10,0,12,3,4,3,False,True,False
14113,765.0,HYUNDAI,Sedan,1,2.0,51865,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
2509,1017.0,MERCEDES-BENZ,Jeep,1,2.0,44477,4.0,Automatic,Front,0,0,8,7,3,3,False,True,False
47989,971.0,SSANGYONG,Jeep,1,2.2,110170,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
19444,650.0,CHEVROLET,Sedan,0,1.4,61760,4.0,Tiptronic,Front,10,1,9,3,4,3,False,True,False
14113,586.0,CHEVROLET,Sedan,0,1.8,98580,4.0,Automatic,Front,9,0,14,3,3,3,False,True,False
12000,691.0,HONDA,Hatchback,0,1.3,155000,4.0,Variator,Front,4,0,15,2,2,2,False,True,False
9408,779.0,NISSAN,Sedan,0,2.5,178000,6.0,Tiptronic,Rear,12,0,20,3,4,2,False,False,True
10349,831.0,MITSUBISHI,Jeep,0,2.4,13000,4.0,Tiptronic,4x4,2,0,22,7,4,2,True,False,False
18503,503.0,TOYOTA,Hatchback,1,1.5,99922,4.0,Tiptronic,Front,12,0,13,2,4,3,False,True,False
7213,922.0,BMW,Sedan,1,1.9,215000,4.0,Manual,Rear,6,0,25,3,1,3,False,False,True
14454,530.0,HYUNDAI,Sedan,1,1.6,223849,4.0,Automatic,Front,4,0,12,3,3,4,False,True,False
11133,394.0,TOYOTA,Sedan,1,2.5,179381,4.0,Automatic,Front,12,0,11,3,3,3,False,True,False
40142,1249.0,TOYOTA,Jeep,0,2.5,28000,6.0,Tiptronic,4x4,12,0,8,7,4,3,True,False,False
17885,687.0,HYUNDAI,Sedan,1,1.6,85576,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
16621,1172.0,MERCEDES-BENZ,Sedan,1,3.5,119379,6.0,Automatic,4x4,12,0,14,3,3,3,True,False,False
15367,862.0,NISSAN,Jeep,0,2.5,72000,4.0,Automatic,4x4,8,0,14,7,3,2,True,False,False
22894,765.0,BMW,Jeep,1,2.0,98162,4.0,Tiptronic,4x4,12,0,10,7,4,3,True,False,False
11917,764.0,SUBARU,Jeep,1,2.0,150000,4.0,Automatic,4x4,4,0,19,7,3,2,True,False,False
21953,753.0,KIA,Sedan,0,2.4,156800,4.0,Automatic,Front,8,0,12,3,3,3,False,True,False
46534,1079.0,HYUNDAI,Sedan,1,2.0,22016,4.0,Automatic,Front,4,0,7,3,3,4,False,True,False
46728,1172.0,MERCEDES-BENZ,Jeep,1,3.5,140600,6.0,Tiptronic,4x4,12,0,13,7,4,3,True,False,False
9252,919.0,MERCEDES-BENZ,Sedan,1,3.0,171221,6.0,Automatic,Rear,12,0,13,3,3,3,False,False,True
11099,836.0,HYUNDAI,Coupe,1,2.0,111849,4.0,Automatic,Front,4,0,15,4,3,4,False,True,False
17876,697.0,HYUNDAI,Sedan,0,1.8,115200,4.0,Tiptronic,Front,8,0,10,3,4,4,False,True,False
36827,640.0,HYUNDAI,Jeep,1,2.0,171755,4.0,Automatic,Front,4,0,12,7,3,4,False,True,False
7997,836.0,DAEWOO,Sedan,1,2.0,47221,4.0,Automatic,Front,4,0,15,3,3,1,False,True,False
19924,836.0,HYUNDAI,Jeep,1,2.0,51227,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
16305,562.0,FIAT,Hatchback,1,1.4,64000,4.0,Automatic,Front,10,0,10,2,3,2,False,True,False
10976,1172.0,NISSAN,Coupe,0,3.5,174000,6.0,Tiptronic,Rear,6,0,21,4,4,2,False,False,True
19579,503.0,TOYOTA,Hatchback,1,1.5,31770,4.0,Automatic,Front,4,0,13,2,3,3,False,True,False
13172,994.0,TOYOTA,Sedan,0,1.8,184000,4.0,Variator,Front,6,0,17,3,2,3,False,True,False
4861,1018.0,BMW,Sedan,1,3.0,151099,6.0,Automatic,4x4,12,0,14,3,3,3,True,False,False
4632,419.0,NISSAN,Hatchback,1,1.2,89542,4.0,Automatic,Front,4,0,12,2,3,2,False,True,False
10349,765.0,HYUNDAI,Sedan,1,2.0,86280,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
24462,1099.0,LAND ROVER,Jeep,1,2.7,220000,8.0,Tiptronic,4x4,8,1,20,7,4,4,True,False,False
21639,751.0,KIA,Sedan,1,2.4,89000,4.0,Tiptronic,Front,12,0,12,3,4,3,False,True,False
3450,607.0,TOYOTA,Sedan,1,2.5,9626,4.0,Automatic,Front,12,0,6,3,3,3,False,True,False
10976,1195.0,FORD,Goods wagon,1,2.2,220000,4.0,Manual,Front,6,1,17,1,1,3,False,True,False
15367,521.0,CHEVROLET,Hatchback,1,1.4,360000,4.0,Tiptronic,Front,10,0,14,2,4,3,False,True,False
47989,1017.0,HYUNDAI,Sedan,1,2.0,15470,4.0,Automatic,Front,4,0,8,3,3,4,False,True,False
10349,765.0,BMW,Sedan,0,2.0,233600,6.0,Tiptronic,Rear,6,0,21,3,4,3,False,False,True
2352,586.0,HYUNDAI,Sedan,1,1.8,0,4.0,Automatic,Front,12,0,13,3,3,4,False,True,False
23521,753.0,HYUNDAI,Sedan,0,2.4,56000,4.0,Tiptronic,Front,8,0,12,3,4,4,False,True,False
49864,765.0,MERCEDES-BENZ,Sedan,1,2.0,80000,4.0,Automatic,Front,0,0,12,3,3,3,False,True,False
2587,382.0,FORD,Sedan,1,2.0,88795,4.0,Automatic,Front,0,0,10,3,3,3,False,True,False
20385,900.0,HYUNDAI,Sedan,0,2.4,110000,4.0,Tiptronic,Front,10,0,10,3,4,4,False,True,False
10663,1268.0,TOYOTA,Hatchback,0,1.5,65000,4.0,Variator,Front,4,0,13,2,2,3,False,True,False
6586,586.0,VOLKSWAGEN,Sedan,1,1.8,215000,6.0,Tiptronic,Front,0,1,23,3,4,2,False,True,False
30640,1211.0,MERCEDES-BENZ,Minivan,1,3.0,250000,6.0,Tiptronic,Rear,4,1,18,9,4,3,False,False,True
21442,707.0,HYUNDAI,Coupe,1,2.0,134000,4.0,Automatic,Front,4,0,14,4,3,4,False,True,False
23521,1054.0,MERCEDES-BENZ,Minivan,0,2.2,226000,4.0,Manual,Rear,6,1,19,9,1,3,False,False,True
13485,779.0,MERCEDES-BENZ,Sedan,1,2.5,210000,6.0,Manual,Rear,6,0,19,3,1,3,False,False,True
18503,586.0,TOYOTA,Hatchback,1,1.8,280000,4.0,Variator,Front,10,0,15,2,2,3,False,True,False
8467,645.0,TOYOTA,Coupe,0,1.8,167000,4.0,Automatic,Front,4,0,26,4,3,3,False,True,False
5893,966.0,DAEWOO,Sedan,1,2.0,74429,4.0,Automatic,Front,4,0,16,3,3,1,False,True,False
15681,584.0,HYUNDAI,Sedan,0,1.8,105000,4.0,Automatic,Front,6,0,11,3,3,4,False,True,False
13172,629.0,TOYOTA,Sedan,0,1.6,0,4.0,Automatic,Front,6,0,17,3,3,3,False,True,False
44890,891.0,HYUNDAI,Jeep,1,2.0,120923,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
12388,629.0,HYUNDAI,Hatchback,0,1.6,74204,4.0,Automatic,Front,6,0,10,2,3,4,False,True,False
37633,586.0,TOYOTA,Sedan,1,1.8,18000,4.0,Tiptronic,Front,12,0,7,3,4,3,False,True,False
20385,779.0,TOYOTA,Sedan,0,2.5,105632,6.0,Tiptronic,Front,6,0,14,3,4,3,False,True,False
5175,1055.0,MERCEDES-BENZ,Jeep,1,3.5,192533,6.0,Automatic,4x4,12,0,12,7,3,3,True,False,False
17876,552.0,TOYOTA,Hatchback,0,1.5,43000,4.0,Automatic,Front,8,0,10,2,3,3,False,True,False
42692,880.0,SSANGYONG,Jeep,1,1.6,45494,4.0,Automatic,Front,4,0,7,7,3,5,False,True,False
26657,749.0,HYUNDAI,Sedan,1,2.4,89600,4.0,Tiptronic,Front,12,0,11,3,4,4,False,True,False
29793,891.0,HYUNDAI,Sedan,0,2.0,33000,4.0,Automatic,Front,12,0,9,3,3,4,False,True,False
47757,917.0,JEEP,Jeep,1,3.0,95403,4.0,Automatic,Front,4,0,12,7,3,5,False,True,False
24775,781.0,TOYOTA,Sedan,1,2.5,82000,4.0,Automatic,Front,10,0,13,3,3,3,False,True,False
29793,777.0,NISSAN,Jeep,1,2.5,68200,4.0,Variator,4x4,6,0,11,7,2,2,True,False,False
18189,934.0,SUBARU,Jeep,0,2.5,240000,4.0,Tiptronic,4x4,10,0,12,7,4,2,True,False,False
5175,687.0,CHEVROLET,Sedan,1,1.6,91500,4.0,Automatic,Front,4,0,15,3,3,3,False,True,False
11604,639.0,HYUNDAI,Sedan,1,2.0,291437,4.0,Automatic,Front,4,0,11,3,3,4,False,True,False
19130,1211.0,MITSUBISHI,Minivan,0,3.0,169000,6.0,Automatic,4x4,5,0,21,9,3,2,True,False,False
5893,966.0,DAEWOO,Sedan,1,2.0,74429,4.0,Automatic,Front,4,0,16,3,3,1,False,True,False
15367,382.0,FORD,Sedan,0,2.0,100747,4.0,Automatic,Front,0,0,10,3,3,3,False,True,False
45436,1327.0,HYUNDAI,Universal,1,2.5,45535,4.0,Automatic,Front,4,0,7,6,3,4,False,True,False
24462,586.0,TOYOTA,Hatchback,0,1.8,136000,4.0,Variator,Front,8,0,13,2,2,3,False,True,False
12858,843.0,RENAULT,Goods wagon,1,1.5,17400,4.0,Manual,Front,8,1,17,1,1,2,False,True,False
5645,691.0,HONDA,Hatchback,0,1.3,67000,4.0,Automatic,Front,4,0,20,2,3,2,False,True,False
22580,530.0,NISSAN,Jeep,0,1.6,74954,4.0,Manual,Front,8,1,12,7,1,2,False,True,False
24775,919.0,BMW,Jeep,1,3.0,200000,2.0,Manual,4x4,12,1,20,7,1,3,True,False,False
44843,1091.0,HYUNDAI,Universal,1,2.5,110846,4.0,Automatic,Front,4,0,9,6,3,4,False,True,False
2822,481.0,FORD,Sedan,1,2.0,79578,4.0,Automatic,Front,12,0,8,3,3,3,False,True,False
10036,585.0,LAND ROVER,Jeep,1,1.8,180000,4.0,Manual,4x4,6,0,21,7,1,4,True,False,False
21326,1228.5,AUDI,Coupe,1,3.2,203000,6.0,Tiptronic,4x4,12,0,17,4,4,3,True,False,False
5018,779.0,TOYOTA,Jeep,1,2.5,193960,4.0,Automatic,Front,12,0,12,7,3,3,False,True,False
2430,697.0,NISSAN,Sedan,1,1.8,31973,4.0,Automatic,Front,12,0,10,3,3,2,False,True,False
14113,586.0,TOYOTA,Hatchback,0,1.8,111111,4.0,Tiptronic,Front,4,0,16,2,4,3,False,True,False
18647,862.0,HYUNDAI,Universal,1,2.5,242251,4.0,Automatic,Front,4,0,14,6,3,4,False,True,False
18189,1503.0,HYUNDAI,Sedan,1,1.8,16000,4.0,Tiptronic,Front,6,0,12,3,4,4,False,True,False
9418,765.0,HYUNDAI,Sedan,1,2.0,43514,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
8781,764.0,MITSUBISHI,Jeep,0,2.0,0,4.0,Tiptronic,4x4,2,0,23,7,4,2,True,False,False
8781,764.0,MITSUBISHI,Jeep,0,2.0,122000,4.0,Tiptronic,4x4,4,1,23,7,4,2,True,False,False
2901,585.0,NISSAN,Sedan,1,1.8,183419,4.0,Automatic,Front,12,0,12,3,3,2,False,True,False
40092,831.0,SSANGYONG,Jeep,1,1.6,50518,4.0,Automatic,Front,4,0,8,7,3,5,False,True,False
10820,919.0,BMW,Jeep,1,3.0,229966,6.0,Automatic,4x4,0,0,13,7,3,3,True,False,False
9879,1018.0,MERCEDES-BENZ,Sedan,1,3.0,273186,6.0,Automatic,Rear,12,0,14,3,3,3,False,False,True
13172,836.5,FORD,Goods wagon,0,2.0,266000,4.0,Manual,Front,0,0,22,1,1,3,False,True,False
17249,753.0,KIA,Sedan,0,2.4,141452,4.0,Tiptronic,Front,6,0,12,3,4,3,False,True,False
5015,691.0,MAZDA,Hatchback,0,1.3,183546,3.0,Automatic,Front,3,0,22,2,3,2,False,True,False
18346,862.0,MAZDA,Minivan,1,2.5,143564,4.0,Tiptronic,Front,8,0,12,9,4,2,False,True,False
18798,583.0,HYUNDAI,Sedan,1,1.6,158000,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
11604,1018.0,FORD,Jeep,1,3.0,145000,6.0,Automatic,4x4,6,0,14,7,3,3,True,False,False
15053,781.0,SUBARU,Jeep,0,2.5,217000,4.0,Automatic,4x4,8,0,13,7,3,2,True,False,False
17876,586.0,HYUNDAI,Sedan,0,1.8,27000,4.0,Tiptronic,Front,12,0,12,3,4,4,False,True,False
11917,552.0,TOYOTA,Hatchback,0,1.5,145000,4.0,Variator,Front,2,0,20,2,2,3,False,True,False
21357,1273.0,SSANGYONG,Jeep,1,2.7,160584,4.0,Automatic,Front,4,0,16,7,3,5,False,True,False
3058,915.0,AUDI,Hatchback,1,3.0,140507,6.0,Automatic,4x4,0,0,11,2,3,3,True,False,False
21326,781.0,TOYOTA,Sedan,1,2.5,126700,5.0,Tiptronic,Front,12,0,13,3,4,3,False,True,False
44523,891.0,HYUNDAI,Jeep,1,2.0,121121,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
27598,779.0,TOYOTA,Sedan,1,2.5,160000,4.0,Automatic,Front,4,0,13,3,3,3,False,True,False
14426,639.0,KIA,Jeep,1,2.0,66188,4.0,Automatic,Front,4,0,12,7,3,3,False,True,False
26644,308.0,HONDA,Universal,1,1.5,35624,4.0,Automatic,Front,4,0,10,6,3,2,False,True,False
15681,891.0,HYUNDAI,Sedan,1,2.0,291105,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
11604,574.0,HONDA,Hatchback,0,1.3,209000,4.0,Automatic,Front,0,0,15,2,3,2,False,True,False
22894,585.0,TOYOTA,Hatchback,0,1.8,67700,4.0,Automatic,Front,10,1,12,2,3,3,False,True,False
39829,1292.0,MERCEDES-BENZ,Jeep,1,3.0,86189,6.0,Automatic,4x4,0,0,9,7,3,3,True,False,False
19757,586.0,TOYOTA,Hatchback,0,1.8,97000,4.0,Automatic,Front,10,0,12,2,3,3,False,True,False
5018,765.0,MERCEDES-BENZ,Jeep,1,2.0,93304,4.0,Automatic,4x4,0,0,10,7,3,3,True,False,False
6272,831.0,MITSUBISHI,Jeep,0,2.4,207000,4.0,Tiptronic,Front,4,0,22,7,4,2,False,True,False
16308,697.0,HYUNDAI,Sedan,0,1.8,94561,4.0,Tiptronic,Front,6,0,10,3,4,4,False,True,False
10976,1176.5,MERCEDES-BENZ,Sedan,1,2.8,111111,6.0,Automatic,Rear,6,0,26,3,3,3,False,False,True
15681,779.0,MERCEDES-BENZ,Sedan,1,2.5,225000,6.0,Manual,Rear,8,0,19,3,1,3,False,False,True
9060,308.0,TOYOTA,Hatchback,1,1.5,166845,4.0,Automatic,Front,4,0,10,2,3,3,False,True,False
7840,810.5,MINI,Coupe,0,1.6,150000,4.0,Manual,Front,0,0,23,4,1,3,False,True,False
17249,919.0,BMW,Jeep,1,3.0,300000,6.0,Tiptronic,4x4,8,1,21,7,4,3,True,False,False
41221,891.0,HYUNDAI,Jeep,1,2.0,163401,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
25089,586.0,TOYOTA,Sedan,0,1.8,82000,4.0,Automatic,Front,6,0,10,3,3,3,False,True,False
19757,891.0,HYUNDAI,Sedan,0,2.0,44000,4.0,Automatic,Front,6,0,9,3,3,4,False,True,False
6429,1079.0,KIA,Sedan,1,2.0,107109,4.0,Automatic,Front,12,0,7,3,3,3,False,True,False
2509,1399.0,LEXUS,Jeep,1,3.5,315270,6.0,Automatic,4x4,12,0,15,7,3,3,True,False,False
28532,836.0,HYUNDAI,Jeep,1,2.0,89043,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
14113,333.0,FORD,Sedan,1,2.0,27700,4.0,Automatic,Front,12,0,11,3,3,3,False,True,False
6743,760.0,CHEVROLET,Sedan,1,1.8,50221,4.0,Automatic,Front,4,0,15,3,3,3,False,True,False
13150,790.0,CHEVROLET,Sedan,1,1.6,111770,4.0,Automatic,Front,4,0,16,3,3,3,False,True,False
15367,640.0,HYUNDAI,Sedan,1,2.0,31381,4.0,Automatic,Front,4,0,12,3,3,4,False,True,False
4704,784.0,TOYOTA,Sedan,0,1.5,24685,4.0,Manual,4x4,2,0,23,3,1,3,True,False,False
40889,1091.0,HYUNDAI,Minivan,1,2.5,79911,4.0,Automatic,Front,4,0,9,9,3,4,False,True,False
5959,579.0,TOYOTA,Sedan,1,2.5,50517,4.0,Automatic,Front,12,0,8,3,3,3,False,True,False
7213,836.0,HYUNDAI,Jeep,1,2.0,130339,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
14950,501.0,HONDA,Hatchback,1,1.5,165000,4.0,Automatic,Front,4,0,11,2,3,2,False,True,False
5645,431.0,FORD,Sedan,1,2.0,82296,4.0,Automatic,Front,12,0,9,3,3,3,False,True,False
12287,790.0,HYUNDAI,Sedan,1,1.6,79355,4.0,Automatic,Front,4,0,16,3,3,4,False,True,False
15681,585.0,HYUNDAI,Sedan,0,1.8,96584,4.0,Automatic,Front,0,0,12,3,3,4,False,True,False
7213,919.0,BMW,Jeep,1,3.0,274098,6.0,Automatic,4x4,0,0,13,7,3,3,True,False,False
27065,531.0,HYUNDAI,Sedan,1,1.6,70196,4.0,Automatic,Front,4,0,13,3,3,4,False,True,False
18503,730.0,HYUNDAI,Sedan,1,1.6,28332,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
21639,779.0,TOYOTA,Sedan,1,2.5,88000,5.0,Tiptronic,Front,16,0,12,3,4,3,False,True,False
28852,585.0,MERCEDES-BENZ,Sedan,1,1.8,111000,4.0,Tiptronic,Rear,12,1,12,3,4,3,False,False,True
42557,1091.0,CHEVROLET,Sedan,1,2.5,87722,4.0,Automatic,Front,4,0,9,3,3,3,False,True,False
15681,694.0,FORD,Microbus,0,2.2,168000,4.0,Manual,Front,0,1,11,5,1,3,False,True,False
10500,1031.0,NISSAN,Hatchback,0,1.2,35000,3.0,Variator,Front,2,0,12,2,2,2,False,True,False
5802,1282.0,CHEVROLET,Jeep,1,2.0,72816,5.0,Automatic,Front,4,0,18,7,3,3,False,True,False
16308,891.0,HYUNDAI,Sedan,1,2.0,240573,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
4077,1094.0,SSANGYONG,Jeep,1,2.0,54752,4.0,Automatic,Front,4,0,17,7,3,5,False,True,False
7317,1024.0,HYUNDAI,Minivan,1,2.5,71517,4.0,Automatic,Front,4,0,15,9,3,4,False,True,False
16041,585.0,CHEVROLET,Sedan,1,1.8,122555,4.0,Automatic,Front,4,0,12,3,3,3,False,True,False
16300,753.0,KIA,Sedan,0,2.4,155200,4.0,Tiptronic,Front,12,0,13,3,4,3,False,True,False
36899,777.0,HYUNDAI,Minivan,1,2.5,105461,4.0,Automatic,Front,4,0,11,9,3,4,False,True,False
14426,382.0,TOYOTA,Hatchback,1,1.5,26724,4.0,Tiptronic,Front,12,0,8,2,4,3,False,True,False
11917,488.0,KIA,Sedan,1,1.0,34130,3.0,Automatic,Front,4,0,9,3,3,3,False,True,False
21395,769.0,HYUNDAI,Jeep,1,2.2,166226,4.0,Automatic,Front,4,0,14,7,3,4,False,True,False
32045,640.0,SSANGYONG,Jeep,1,2.0,107141,4.0,Automatic,Front,4,0,12,7,3,5,False,True,False
2509,574.0,HONDA,Hatchback,1,1.3,210758,4.0,Automatic,Front,0,0,15,2,3,2,False,True,False
24543,642.0,HYUNDAI,Jeep,1,2.0,151995,4.0,Automatic,Front,4,0,13,7,3,4,False,True,False
3293,1091.0,MAZDA,Sedan,1,2.5,154862,4.0,Automatic,4x4,12,0,9,3,3,2,True,False,False
16766,528.0,CHEVROLET,Sedan,1,1.6,32750,4.0,Automatic,Front,4,0,11,3,3,3,False,True,False
4704,765.0,NISSAN,Sedan,0,2.0,136000,4.0,Tiptronic,Front,4,0,23,3,4,2,False,True,False
33243,586.0,LEXUS,Hatchback,1,1.8,157000,4.0,Automatic,Front,12,0,11,2,3,3,False,True,False
10036,1172.0,NISSAN,Jeep,1,3.5,61000,6.0,Automatic,4x4,12,0,22,7,3,2,True,False,False
13799,658.0,HONDA,Sedan,0,1.3,65000,4.0,Automatic,Front,12,0,16,3,3,2,False,True,False
13328,1399.0,LEXUS,Jeep,1,3.5,186005,6.0,Automatic,4x4,12,0,15,7,3,3,True,False,False
28241,836.0,HYUNDAI,Jeep,1,2.0,138015,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
14740,1347.0,HYUNDAI,Minivan,1,2.5,66558,4.0,Automatic,Front,4,0,17,9,3,4,False,True,False
19757,1172.0,MERCEDES-BENZ,Jeep,1,3.5,114000,6.0,Tiptronic,4x4,12,0,19,7,4,3,True,False,False
47217,1249.0,HYUNDAI,Universal,1,2.5,112523,4.0,Automatic,Front,4,0,8,6,3,4,False,True,False
7840,770.0,CHEVROLET,Jeep,1,1.7,11000,4.0,Manual,4x4,6,0,18,7,1,3,True,False,False
